"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-19","0.0",",,S",,,"-4.2","H,,S","0.6",",,S","-8.1",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-20","0.0",",,S",,,"-4.2","H,,S","2.1",",,S","-9.3",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-21","0.0",",,S",,,"-4.3","H,,S","1.4",",,S","-8.7",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-22","0.0",",,S",,,"-4.7","H,,S","1.2",",,S","-9.2",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-23","0.0",",,S",,,"-5.7","H,,S","-0.8",",,S","-9.3",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-24","0.0",",,S",,,"-4.9","H,,S","1.4",",,S","-9.8",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-25","0.0",",,S",,,"-5.4","H,,S","1.3",",,S","-10.5",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-26","0.0",",,S","20.0",",,S","-3.3","H,,S",,,"-7.0",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-27","0.5",",,S","10.0",",,S","-2.3","H,,S","2.7",",,S","-7.0",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-28","0.0",",,S","10.0",",,S","-3.9","H,,S","1.2",",,S","-8.1",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-29","0.0",",,S","10.0",",,S","-0.1","H,,S","9.2",",,S","-9.0",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-30","0.5",",,S",,,"3.5","H,,S","6.3",",,S","0.5",",,S"
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2007-12-31","0.3",",,S",,,"1.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-01",,,,,"3.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-02",,,,,"3.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-03",,,,,"3.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-04",,,,,"7.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-05",,,,,"6.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-06",,,,,"5.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-07",,,,,"5.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-08",,,,,"3.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-09",,,,,"2.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-10",,,,,"2.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-11",,,,,"1.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-12",,,,,"-1.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-13",,,,,"-1.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-14",,,,,"-1.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-15",,,,,"-1.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-16",,,,,"-2.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-17",,,,,"-3.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-18",,,,,"-3.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-19",,,,,"-3.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-20",,,,,"-3.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-21",,,,,"-1.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-22",,,,,"0.5","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-23",,,,,"0.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-24",,,,,"-2.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-25",,,,,"-3.5","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-26",,,,,"-4.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-27",,,,,"0.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-28",,,,,"3.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-29",,,,,"6.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-30",,,,,"11.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-01-31",,,,,"7.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-01",,,,,"6.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-02",,,,,"2.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-03",,,,,"1.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-04",,,,,"3.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-05",,,,,"3.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-06",,,,,"0.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-07",,,,,"-0.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-08",,,,,"-0.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-09",,,,,"-3.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-10",,,,,"-6.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-11",,,,,"-3.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-12",,,,,"-3.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-13",,,,,"-2.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-14",,,,,"-3.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-15",,,,,"-0.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-16",,,,,"1.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-17",,,,,"1.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-18",,,,,"0.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-19",,,,,"-0.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-20",,,,,"-0.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-21",,,,,"-2.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-22",,,,,"-4.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-23",,,,,"-4.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-24",,,,,"-3.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-25",,,,,"-2.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-26",,,,,"-1.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-27",,,,,"1.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-02-28",,,,,"1.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-01",,,,,"0.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-02",,,,,"-0.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-03",,,,,"-0.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-04",,,,,"1.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-05",,,,,"4.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-06",,,,,"6.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-07",,,,,"9.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-08",,,,,"10.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-09",,,,,"10.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-10",,,,,"7.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-11",,,,,"2.5","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-12",,,,,"2.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-13",,,,,"-2.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-14",,,,,"-3.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-15",,,,,"-2.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-16",,,,,"0.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-17",,,,,"3.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-18",,,,,"3.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-19",,,,,"4.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-20",,,,,"4.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-21",,,,,"3.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-22",,,,,"3.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-23",,,,,"0.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-24",,,,,"1.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-25",,,,,"-2.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-26",,,,,"-2.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-27",,,,,"-2.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-28",,,,,"0.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-29",,,,,"2.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-30",,,,,"2.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-03-31",,,,,"1.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-01",,,,,"1.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-02",,,,,"0.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-03",,,,,"3.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-04",,,,,"3.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-05",,,,,"1.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-06",,,,,"2.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-07",,,,,"3.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-08",,,,,"3.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-09",,,,,"6.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-10",,,,,"8.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-11",,,,,"11.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-12",,,,,"10.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-13",,,,,"10.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-14",,,,,"14.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-15",,,,,"16.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-16",,,,,"17.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-17",,,,,"17.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-18",,,,,"17.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-19",,,,,"10.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-20",,,,,"6.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-21",,,,,"8.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-22",,,,,"10.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-23",,,,,"13.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-24",,,,,"14.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-25",,,,,"16.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-26",,,,,"15.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-27",,,,,"7.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-28",,,,,"7.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-29",,,,,"9.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-04-30",,,,,"10.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-01",,,,,"12.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-02",,,,,"13.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-03",,,,,"12.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-04",,,,,"11.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-05",,,,,"12.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-06",,,,,"14.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-07",,,,,"14.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-08",,,,,"16.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-09",,,,,"16.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-10",,,,,"13.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-11",,,,,"11.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-12",,,,,"9.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-13",,,,,"10.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-14",,,,,"14.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-15",,,,,"14.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-16",,,,,"12.5","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-17",,,,,"11.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-18",,,,,"14.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-19",,,,,"11.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-20",,,,,"11.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-21",,,,,"11.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-22",,,,,"8.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-23",,,,,"8.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-24",,,,,"5.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-25",,,,,"7.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-26",,,,,"6.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-27",,,,,"11.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-28",,,,,"13.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-29",,,,,"9.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-30",,,,,"10.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-05-31",,,,,"10.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-01",,,,,"11.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-02",,,,,"11.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-03",,,,,"9.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-04",,,,,"13.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-05",,,,,"15.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-06",,,,,"17.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-07",,,,,"18.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-08",,,,,"19.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-09",,,,,"17.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-10",,,,,"14.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-11",,,,,"15.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-12",,,,,"16.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-13",,,,,"19.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-14",,,,,"15.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-15",,,,,"18.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-16",,,,,"20.0","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-17",,,,,"25.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-18",,,,,"27.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-19",,,,,"27.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-20",,,,,"21.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-21",,,,,"18.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-22",,,,,"18.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-23",,,,,"17.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-24",,,,,"13.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-25",,,,,"12.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-26",,,,,"12.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-27",,,,,"11.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-28",,,,,"12.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-29",,,,,"13.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-06-30",,,,,"14.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-01",,,,,"17.2","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-02",,,,,"20.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-03",,,,,"17.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-04",,,,,"18.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-05",,,,,"19.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-06",,,,,"20.5","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-07",,,,,"21.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-08",,,,,"21.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-09",,,,,"21.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-10",,,,,"21.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-11",,,,,"17.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-12",,,,,"17.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-13",,,,,"18.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-14",,,,,"19.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-15",,,,,"19.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-16",,,,,"20.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-17",,,,,"22.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-18",,,,,"23.7","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-19",,,,,"23.8","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-20",,,,,"23.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-21",,,,,"23.9","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-22",,,,,"24.6","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-23",,,,,"22.3","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-24",,,,,"20.1","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-25",,,,,"21.4","H,,S",,,,
"GM000002716","STUTTGART, GM","48.7703","9.1825","401.0","2013-07-26",,,,,"23.8","H,,S",,,,
