"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-04","0.0",",,s",,,"-8.2",",,s","-2.3",",,s","-11.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-05","0.0",",,s",,,"-11.0",",,s","-2.7",",,s","-16.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-06","0.0",",,s",,,"-8.4",",,s","-1.8",",,s","-14.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-07","0.0",",,s",,,"-7.5",",,s","-0.6",",,s","-14.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-08","0.0",",,s",,,"-5.7",",,s","1.9",",,s","-15.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-09","0.0",",,s",,,"-6.9",",,s","-0.7",",,s","-13.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-10","0.0",",,s",,,"-7.9",",,s","-3.5",",,s","-12.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-11","0.0",",,s",,,"-8.5",",,s","-1.5",",,s","-15.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-12","0.0",",,s",,,"-5.5",",,s","0.0",",,s","-9.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-13","2.5",",,s",,,"-9.4",",,s","-4.9",",,s","-14.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-14","2.1",",,s",,,"-9.9",",,s","-6.3",",,s","-12.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-15","0.0",",,s",,,"-12.8",",,s","-7.1",",,s","-19.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-16","0.0",",,s",,,"-9.1",",,s","-4.7",",,s","-12.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-17","0.0",",,s",,,"-10.6",",,s","-4.1",",,s","-16.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-18","0.0",",,s",,,"-10.5",",,s","-4.2",",,s","-18.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-19","0.0",",,s",,,"-9.2",",,s","-2.8",",,s","-16.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-20","0.0",",,s",,,"-8.0",",,s","-3.3",",,s","-13.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-21","0.0",",,s",,,"-8.0",",,s","-1.4",",,s","-13.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-22","0.4",",,s",,,"-7.3",",,s","-3.6",",,s","-10.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-23","0.0",",,s",,,"-10.4",",,s","-1.5",",,s","-18.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-24","0.0",",,s",,,"-6.6",",,s","0.5",",,s","-16.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-25","0.0","T,,s",,,"-0.8",",,s","5.6",",,s","-8.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-26","0.0",",,s",,,"-3.1",",,s","4.6",",,s","-11.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-27","0.0",",,s",,,"-5.4",",,s","1.3",",,s","-13.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-02-28","0.0",",,s",,,"-0.7",",,s","6.6",",,s","-5.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-01","0.1",",,s",,,"-3.7",",,s","0.3",",,s","-7.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-02","0.0","T,,s",,,"-4.9",",,s","-2.5",",,s","-6.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-03","0.0",",,s",,,"-7.2",",,s","-3.1",",,s","-10.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-04","0.0",",,s",,,"-8.4",",,s","-2.6",",,s","-11.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-05","0.0",",,s",,,"-11.1",",,s","-7.7",",,s","-13.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-06","0.0",",,s",,,"-11.1",",,s","-4.0",",,s","-19.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-07","0.0",",,s",,,"-10.3",",,s","-2.4",",,s","-16.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-08","0.0",",,s",,,"-5.5",",,s","2.1",",,s","-14.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-09","0.5",",,s",,,"-5.0",",,s","0.5",",,s","-10.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-10","4.0",",,s",,,"-9.0",",,s","-3.8",",,s","-9.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-11","0.8",",,s",,,"-10.7",",,s","-5.7",",,s","-15.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-12","0.0",",,s",,,"-11.0",",,s","-4.2",",,s","-18.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-13","0.0",",,s",,,"-9.1",",,s","-1.4",",,s","-18.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-14","0.0",",,s",,,"-5.9",",,s","0.2",",,s","-12.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-15","0.0",",,s",,,"-6.5",",,s","1.3",",,s","-13.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-16","0.0",",,s",,,"-5.0",",,s","1.3",",,s","-12.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-17","0.0",",,s",,,"-4.5",",,s","0.9",",,s","-10.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-18","0.0",",,s",,,"-6.7",",,s","-1.3",",,s","-14.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-19","0.0",",,s",,,"-5.0",",,s","1.1",",,s","-13.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-20","0.0",",,s",,,"-1.5",",,s","2.4",",,s","-4.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-21","0.0",",,s",,,"0.4",",,s","5.3",",,s","-4.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-22","0.0","T,,s",,,"0.1",",,s","5.0",",,s","-1.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-23","0.2",",,s",,,"2.5",",,s","6.9",",,s","-2.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-24","7.9",",,s",,,"0.8",",,s","4.3",",,s","-1.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-25","0.0","T,,s",,,"-0.9",",,s","2.4",",,s","-4.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-26","0.0",",,s",,,"-2.9",",,s","1.9",",,s","-8.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-27","0.0",",,s",,,"-2.5",",,s","3.3",",,s","-8.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-28","0.0",",,s",,,"-1.1",",,s","4.3",",,s","-5.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-29","0.4",",,s",,,"-1.8",",,s","4.8",",,s","-5.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-30","0.0",",,s",,,"-0.4",",,s","5.9",",,s","-7.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-03-31","3.6",",,s",,,"-1.0",",,s","3.3",",,s","-3.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-01","0.0",",,s",,,"-2.8",",,s","4.2",",,s","-10.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-02","0.0",",,s",,,"0.7",",,s","6.8",",,s","-4.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-03","0.0","T,,s",,,"0.4",",,s","5.0",",,s","-1.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-04","0.0",",,s",,,"2.2",",,s","7.7",",,s","-5.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-05","0.0",",,s",,,"4.5",",,s","10.3",",,s","-1.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-06","0.0",",,s",,,"4.6",",,s","12.5",",,s","-2.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-07","0.0",",,s",,,"5.7",",,s","12.5",",,s","-0.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-08","0.2",",,s",,,"3.7",",,s","8.9",",,s","0.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-09","0.0",",,s",,,"3.0",",,s","9.4",",,s","-3.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-10","0.0",",,s",,,"4.2",",,s","10.0",",,s","-3.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-11","4.0",",,s",,,"4.3",",,s","7.5",",,s","2.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-12","1.9",",,s",,,"4.0",",,s","11.8",",,s","-2.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-13","0.0",",,s",,,"5.2",",,s","13.6",",,s","-2.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-14","0.0","T,,s",,,"4.9",",,s","12.4",",,s","-0.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-15","0.8",",,s",,,"3.2",",,s","7.1",",,s","0.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-16","0.2",",,s",,,"6.0",",,s","12.5",",,s","-1.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-17","0.0",",,s",,,"8.2",",,s","14.7",",,s","-0.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-18","0.0",",,s",,,"9.2",",,s","15.2",",,s","4.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-19","2.2",",,s",,,"8.7",",,s","14.5",",,s","4.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-20","23.8",",,s",,,"4.3",",,s","9.1",",,s","1.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-21","0.0","T,,s",,,"3.9",",,s","8.5",",,s","1.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-22","0.0",",,s",,,"7.9",",,s","14.7",",,s","-0.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-23","0.0",",,s",,,"10.4",",,s","17.2",",,s","2.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-24","0.0","T,,s",,,"8.6",",,s","14.9",",,s","1.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-25","0.9",",,s",,,"3.6",",,s","8.8",",,s","-1.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-26","0.0",",,s",,,"6.8",",,s","14.6",",,s","-1.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-27","0.0",",,s",,,"11.1",",,s","18.5",",,s","4.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-28","0.0",",,s",,,"15.6",",,s","25.8",",,s","6.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-29","0.0",",,s",,,"19.0",",,s","27.2",",,s","5.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-04-30","0.0",",,s",,,"19.4",",,s","22.8",",,s","14.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-01","0.0",",,s",,,"15.2",",,s","21.9",",,s","7.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-02","0.0",",,s",,,"15.0",",,s","22.5",",,s","4.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-03","0.0","T,,s",,,"12.5",",,s","20.2",",,s","9.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-04","0.0",",,s",,,"15.3",",,s","22.4",",,s","6.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-05","0.0",",,s",,,"16.4",",,s","24.1",",,s","9.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-06","0.0",",,s",,,"14.3",",,s","21.5",",,s","4.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-07","0.1",",,s",,,"14.5",",,s","18.4",",,s","11.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-08","0.0",",,s",,,"10.7",",,s","16.9",",,s","4.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-09","0.0",",,s",,,"10.7",",,s","17.6",",,s","1.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-10","0.0",",,s",,,"12.5",",,s","18.9",",,s","4.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-11","0.0","T,,s",,,"14.5",",,s","17.8",",,s","12.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-12","0.0",",,s",,,"11.8",",,s","16.6",",,s","6.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-13","0.0","T,,s",,,"11.9",",,s","16.9",",,s","6.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-14","0.0",",,s",,,"14.2",",,s","20.8",",,s","6.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-15","0.0",",,s",,,"17.1",",,s","21.3",",,s","14.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-16","0.0",",,s",,,"15.0",",,s","22.1",",,s","7.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-17","0.1",",,s",,,"14.3",",,s","19.9",",,s","8.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-18","2.7",",,s",,,"12.9",",,s","16.6",",,s","10.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-19","0.0",",,s",,,"16.0",",,s","22.1",",,s","7.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-20","4.9",",,s",,,"14.1",",,s","18.7",",,s","12.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-21","0.0",",,s",,,"17.9",",,s","27.4",",,s","8.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-22","0.0",",,s",,,"18.1",",,s","24.6",",,s","11.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-23","2.3",",,s",,,"18.4",",,s","23.9",",,s","14.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-24","25.5",",,s",,,"17.1",",,s","22.8",",,s","14.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-25","0.1",",,s",,,"16.0",",,s","20.6",",,s","12.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-26","0.1",",,s",,,"14.0",",,s","17.7",",,s","10.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-27","0.0",",,s",,,"15.2",",,s","19.7",",,s","9.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-28","0.0",",,s",,,"15.3",",,s","19.3",",,s","12.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-29","0.0",",,s",,,"19.0",",,s","25.6",",,s","9.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-30","0.0",",,s",,,"21.4",",,s","27.3",",,s","12.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-05-31","0.0",",,s",,,"24.1",",,s","29.1",",,s","17.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-01","11.2",",,s",,,"17.9",",,s","25.5",",,s","16.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-02","0.0",",,s",,,"16.5",",,s","21.6",",,s","12.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-03","3.5",",,s",,,"18.7",",,s","22.8",",,s","15.1",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-04","30.3",",,s",,,"13.0",",,s","18.6",",,s","10.0",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-05","0.0",",,s",,,"15.9",",,s","20.8",",,s","9.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-06","0.0",",,s",,,"20.1",",,s","26.2",",,s","12.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-07","0.0",",,s",,,"22.8",",,s","28.3",",,s","13.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-08","0.0",",,s",,,"24.6",",,s","29.8",",,s","19.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-09","0.0",",,s",,,"23.6",",,s","28.4",",,s","18.2",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-10","0.0",",,s",,,"25.7",",,s","30.9",",,s","21.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-11","0.0","T,,s",,,"30.4",",,s","37.4",",,s","22.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-12","0.0",",,s",,,"20.8",",,s","31.3",",,s","17.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-13","0.0",",,s",,,"20.2",",,s","26.3",",,s","12.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-14","0.0",",,s",,,"23.4",",,s","30.5",",,s","14.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-15","0.0",",,s",,,"24.9",",,s","29.4",",,s","17.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-16","0.0",",,s",,,"27.1",",,s","32.1",",,s","22.5",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-17","0.0",",,s",,,"26.3",",,s","29.7",",,s","22.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-18","0.5",",,s",,,"24.0",",,s","28.1",",,s","21.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-19","21.2",",,s",,,"20.0",",,s","22.7",",,s","17.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-20","0.8",",,s",,,"21.2",",,s","28.4",",,s","14.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-21","0.0",",,s",,,"23.9",",,s","31.7",",,s","15.3",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-22","0.4",",,s",,,"26.5",",,s","35.1",",,s","18.9",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-23","0.4",",,s",,,"25.4",",,s","30.5",",,s","19.4",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-24","0.0",",,s",,,"25.3",",,s","32.2",",,s","17.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-25","10.6",",,s",,,"24.7",",,s","32.2",",,s","17.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-26","0.0",",,s",,,"23.3",",,s","30.1",",,s","16.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-27","0.0","T,,s",,,"23.5",",,s","26.8",",,s","20.6",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-28","0.4",",,s",,,"22.5",",,s","25.9",",,s","19.7",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-29","0.0",",,s",,,"24.8",",,s","29.7",",,s","18.8",",,s"
"CHM00050745","QIQIHAR, CH","47.383","123.917","148.0","2007-06-30","0.0",",,s",,,"24.7",",,s","29.1",",,s","20.7",",,s"
